headline_url,headline_text,date_published,metadata_text,page_url
https://www.rcmp-grc.gc.ca/en/news/2017/how-have-a-howlin-good-time-halloween,How to have a howlin' good time on Halloween,2017-10-27T17:30:00Z,"October 27, 2017 — Edmonton, Alberta",https://www.rcmp-grc.gc.ca/en/news?page=227
https://www.rcmp-grc.gc.ca/en/news/2017/media-advisory-nova-scotia-unveil-eagle-feather-initiative,Media Advisory: Nova Scotia RCMP to unveil eagle feather initiative,2017-10-27T16:45:00Z,"October 27, 2017 — Dartmouth, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=227
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-request-public-assistance-locate-missing-woman,LOCATED: RCMP request public assistance to locate missing woman,2017-10-27T15:30:00Z,"October 27, 2017 — Millbrook First Nation, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=227
https://www.rcmp-grc.gc.ca/en/news/2017/rosthern-rcmp-seeking-black-cadillac-cts-license-plate,"Rosthern RCMP: Seeking black Cadillac CTS, no license plate",2017-10-27T14:45:00Z,"October 27, 2017 — Rosthern, Saskatchewan",https://www.rcmp-grc.gc.ca/en/news?page=227
https://www.rcmp-grc.gc.ca/en/news/2017/two-men-charged-connection-drug-seizure,Two men charged in connection with drug seizure,2017-10-27T13:00:00Z,"October 27, 2017 — Fords Mills, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=227
https://www.rcmp-grc.gc.ca/en/news/2017/single-vehicle-collision-prince-county-leaves-man-dead,Single-vehicle collision in Prince County leaves one man dead,2017-10-27T12:00:00Z,"October 27, 2017 — Rosebank, Prince Edward Island",https://www.rcmp-grc.gc.ca/en/news?page=227
https://www.rcmp-grc.gc.ca/en/news/2017/missing-16-year-old-girl-located-safe-and-sound,Missing 16-year-old girl located safe and sound,2017-10-27T11:30:00Z,"October 27, 2017 — Dartmouth, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=227
https://www.rcmp-grc.gc.ca/en/news/2017/students-sacred-heart-spend-a-day-the-life-a-cadet,Students from Sacred Heart spend a day in the life of a cadet,2017-10-26T22:15:00Z,"October 26, 2017 — Regina, Saskatchewan Depot",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-investigating-fatal-motor-vehicle-collision-dettah-road,RCMP investigating fatal motor vehicle collision on Dettah Road,2017-10-26T19:45:00Z,"October 26, 2017 — Yellowknife, Northwest Territories",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-investigating-theft-boat-accessories,RCMP investigating theft of boat accessories,2017-10-26T19:30:00Z,"October 26, 2017 — Dalhousie, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/burin-peninsula-rcmp-investigating-break-enter-and-theft-st-lawrence-fire-department,"Burin Peninsula RCMP investigating break, enter and theft at St. Lawrence fire department",2017-10-26T19:00:00Z,"October 26, 2017 — St. Lawrence, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-lay-charges-a-series-break-and-enters-and-thefts-lewisporte,RCMP lay charges in a series of break and enters and thefts in Lewisporte,2017-10-26T18:45:00Z,"October 26, 2017 — Lewisporte, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/methamphetamine-and-marihuana-seized-traffic-stop,Methamphetamine and marihuana seized following traffic stop,2017-10-26T18:30:00Z,"October 26, 2017 — Amherst , Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/update-1-yellowknife-rcmp-advise-dettah-rd-has-been-reopened,UPDATE 1: Yellowknife RCMP advise Dettah Rd has been reopened,2017-10-26T17:45:00Z,"October 26, 2017 — Yellowknife, Northwest Territories",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/man-arrested-connection-armed-robbery,Man arrested in connection with armed robbery,2017-10-26T17:30:00Z,"October 26, 2017 — Stanley, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-charges-23-year-old-man-stunting,RCMP charges 23-year-old man for stunting,2017-10-26T17:15:00Z,"October 26, 2017 — Salt Springs, Pictou County, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/yk-rcmp-advise-dettah-rd-closed-due-motor-vehicle-accident,YK RCMP advise Dettah Rd closed due to motor vehicle accident,2017-10-26T16:30:00Z,"October 26, 2017 — Yellowknife, Northwest Territories",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/man-dies-single-vehicle-collision,Man dies in single-vehicle collision,2017-10-26T15:00:00Z,"October 26, 2017 — Belleville North, Yarmouth County, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/man-and-woman-arrested-connection-illegal-cigarettes-seizure,Man and woman arrested in connection with illegal cigarettes seizure,2017-10-26T14:15:00Z,"October 26, 2017 — Moncton, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/twillingate-rcmp-investigating-break-and-enter-pharmacy,Twillingate RCMP investigating break and enter at pharmacy,2017-10-26T13:45:00Z,"October 26, 2017 — Twillingate, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/gander-rcmp-arrest-intoxicated-and-unruly-passenger-onboard-international-flight,Gander RCMP arrest intoxicated and unruly passenger onboard international flight,2017-10-26T13:15:00Z,"October 26, 2017 — Gander, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/codiac-rcmp-asking-publics-assistance-locate-pei-man-wanted-arrest-warrant-0,Codiac RCMP asking public's assistance to locate P.E.I. man wanted on arrest warrant,2017-10-26T12:15:00Z,"October 26, 2017 — Moncton, Prince Edward Island",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/codiac-rcmp-asking-publics-assistance-locate-pei-man-wanted-arrest-warrant,Codiac RCMP asking public's assistance to locate P.E.I. man wanted on arrest warrant,2017-10-26T11:45:00Z,"October 26, 2017 — Moncton, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-refers-matter-sirt-assault-allegation,RCMP refers matter to SiRT - Assault allegation,2017-10-25T18:00:00Z,"October 25, 2017 — Bible Hill , Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/fraud-investigation-results-numerous-charges-an-rcmp-member-and-spouse,Fraud investigation results in numerous charges against an RCMP member and his spouse,2017-10-25T18:00:00Z,"October 25, 2017 — Edmonton, Alberta",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/missing-21-year-old-found,Missing 21-year-old woman found,2017-10-25T17:45:00Z,"October 25, 2017 — Elsipogtog First Nation, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/thieves-target-equipment-lower-sackville-business,Thieves target equipment at Lower Sackville business,2017-10-25T17:45:00Z,"October 25, 2017 — Lower Sackville, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/missing-21-year-old-woman,Missing 21-year-old woman,2017-10-25T17:15:00Z,"October 25, 2017 — Elsipogtog First Nation, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/colchester-district-rcmp-investigating-stabbing-incident-0,Colchester District RCMP investigating stabbing incident,2017-10-25T15:15:00Z,"October 25, 2017 — Camden, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-investigate-shots-fired-home,RCMP investigate after shots fired at home,2017-10-25T14:30:00Z,"October 25, 2017 — Millbrook, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/happy-valley-goose-bay-rcmp-investigate-pedestrianvehicle-collision,Happy Valley-Goose Bay RCMP investigate pedestrian/vehicle collision,2017-10-25T14:30:00Z,"October 25, 2017 — Happy Valley-Goose Bay, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/foul-play-ruled-out-death-woman,Foul play ruled out in death of woman,2017-10-25T13:45:00Z,"October 25, 2017 — Moncton, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/police-arrest-four-people-search-residence-eastern-passage,Police arrest four people following search of residence in Eastern Passage,2017-10-25T12:45:00Z,"October 25, 2017 — Eastern Passage , Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-looking-identify-shoplifting-suspect,RCMP looking to identify shoplifting suspect,2017-10-25T12:15:00Z,"October 25, 2017 — Sussex, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/lake-louise-rcmp-update-death-investigation,Lake Louise RCMP – Update on Death Investigation,2017-10-24T21:45:00Z,"October 24, 2017 — Lake Louise, Alberta",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/lake-louise-rcmp-death-investigation,Lake Louise RCMP - Death Investigation,2017-10-24T19:15:00Z,"October 24, 2017 — Lake Louise, Alberta",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-investigating-theft-lottery-tickets,RCMP investigating theft of lottery tickets,2017-10-24T16:45:00Z,"October 24, 2017 — Salisbury, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/forty-three-year-old-man-operating-a-motorcycle-charged-stunting,Forty-three-year-old man operating a motorcycle charged with stunting,2017-10-24T15:00:00Z,"October 24, 2017 — Pleasant Lake, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/search-warrant-wolfville-results-drug-trafficking-charges,Search warrant in Wolfville results in drug trafficking charges,2017-10-24T15:00:00Z,"October 24, 2017 — Wolfville, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/three-men-arrested-soliciting-sexual-services,Three men arrested for soliciting sexual services,2017-10-24T14:00:00Z,"October 24, 2017 — Moncton, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-asking-publics-help-locating-stolen-ford-f-350,RCMP asking for public's help in locating stolen Ford F-350,2017-10-24T13:00:00Z,"October 24, 2017 — Florenceville-Britsol, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/charges-laid-a-series-thefts-stephenville,Charges laid in a series of thefts in Stephenville,2017-10-24T11:30:00Z,"October 24, 2017 — Bay. St. George, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/man-arrested-incident-moncton-apartment-building,Man arrested after incident at Moncton apartment building,2017-10-23T19:00:00Z,"October 23, 2017 — Moncton, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-investigating-womans-body-discovered,RCMP investigating after woman's body discovered,2017-10-23T18:15:00Z,"October 23, 2017 — Moncton, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/suspects-wanted-mid-day-theft-open-canadian-tire-store,Suspects wanted in mid-day theft from open Canadian Tire store,2017-10-23T17:15:00Z,"October 23, 2017 — Lower Sackville, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-arrest-impaired-driver-cape-st-george,RCMP arrest impaired driver in Cape St. George,2017-10-23T17:00:00Z,"October 23, 2017 — Bay St. George, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/happy-valley-goose-bay-rcmp-charge-man-robbery,Happy Valley-Goose Bay RCMP charge man with robbery,2017-10-23T16:45:00Z,"October 23, 2017 — Happy Valley-Goose Bay, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/firearm-discharged-a-home-injured,"Firearm discharged at a home, no one injured",2017-10-23T15:30:00Z,"October 23, 2017 — Killarney Road, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/drugs-seized-arrests-made-weekend-checkpoint-port-hawkesbury,"Drugs seized, arrests made during weekend checkpoint in Port Hawkesbury",2017-10-23T15:15:00Z,"October 23, 2017 — Port Hawkesbury, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/thirteen-drivers-facing-charges-the-motor-vehicle-act,Thirteen drivers facing charges under the Motor Vehicle Act,2017-10-23T15:00:00Z,"October 23, 2017 — Kemptown, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/missing-14-year-old-boy-found,Missing 14-year-old boy found,2017-10-23T14:00:00Z,"October 23, 2017 — Riverview, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/annual-report-shows-25-increase-motor-vehicle-fatalities-2016,Annual report shows more than 25% increase in motor vehicle fatalities in 2016,2017-10-23T12:45:00Z,"October 23, 2017 — Fredericton, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/investigation-result-threats-harassment-charges-and-seizure-outlaw-motorcycle-gang,"Investigation result in threats, harassment charges and seizure of Outlaw Motorcycle Gang paraphernalia",2017-10-23T12:30:00Z,"October 23, 2017 — Upper Musquodoboit, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/crime-stoppers-crime-the-week-theft-firearms-0,Crime Stoppers Crime of the Week - Theft of Firearms,2017-10-23T12:30:00Z,"October 23, 2017 — Keswick Ridge, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-respond-two-vehicle-fatal-collision-late-sunday-night,RCMP respond to two-vehicle fatal collision late Sunday night,2017-10-23T11:30:00Z,"October 23, 2017 — Dundas, Prince Edward Island",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/missing-14-year-old-boy-riverview-nb,Missing 14-year-old boy,2017-10-21T19:30:00Z,"October 21, 2017 — Riverview, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/missing-eastern-passage-youth-located-0,Missing Eastern Passage youth located,2017-10-20T22:00:00Z,"October 20, 2017 — Cole Harbour, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=228
https://www.rcmp-grc.gc.ca/en/news/2017/bay-st-george-rcmp-investigate-break-and-enter-a-shed-stephenville-crossing,Bay St. George RCMP investigate break and enter of a shed in Stephenville Crossing,2017-10-20T21:15:00Z,"October 20, 2017 — Stephenville, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/bay-st-george-rcmp-arrest-impaired-driver-stephenville,Bay St. George RCMP arrest impaired driver in Stephenville,2017-10-20T20:45:00Z,"October 20, 2017 — Stephenville, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/yellowknife-rcmp-investigate-motor-vehicle-rollover-prosperous-lake,Yellowknife RCMP investigate motor vehicle rollover near Prosperous Lake,2017-10-20T19:45:00Z,"October 20, 2017 — Yellowknife, Northwest Territories",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-seize-firearm-cash-and-cocaine-downtown-yellowknife-search-warrant,"RCMP seize firearm, cash and cocaine in downtown Yellowknife search warrant",2017-10-20T19:30:00Z,"October 20, 2017 — Yellowknife, Northwest Territories",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/disappearance-st-stephen-teen-deemed-suspicious,Disappearance of St. Stephen teen deemed suspicious,2017-10-20T17:30:00Z,"October 20, 2017 — St. Stephen, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/alberta-rcmp-reiterate-danger-deteriorated-explosives,Alberta RCMP reiterate danger of deteriorated explosives,2017-10-20T17:00:00Z,"October 20, 2017 — Edmonton, Alberta",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-refers-matter-sirt-lower-sackville-man-injured-arrest,RCMP refers matter to SiRT - Lower Sackville man injured during arrest,2017-10-20T17:00:00Z,"October 20, 2017 — Lower Sackville , Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/halifax-district-rcmp-seeks-assistance-locating-missing-eastern-passage-youth,Located: Halifax District RCMP seeks assistance locating missing Eastern Passage youth,2017-10-20T16:45:00Z,"October 20, 2017 — Eastern Passage, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/missing-cheticamp-man-found-deceased,Missing Chéticamp man found deceased,2017-10-20T16:15:00Z,"October 20, 2017 — Chéticamp, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/human-remains-identified-fredericton-woman,Human remains identified as Fredericton woman,2017-10-20T12:45:00Z,"October 20, 2017 — Gagetown Island, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/motorcyclist-injured-collision,Motorcyclist injured in collision,2017-10-20T11:45:00Z,"October 20, 2017 — New Annan, Prince Edward Island",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/18-year-old-man-arrested-cornwall,18 year-old man arrested in Cornwall,2017-10-20T11:15:00Z,"October 20, 2017 — Cornwall, Prince Edward Island",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/carmacks-homicide-charge-upgraded-first-degree,Carmacks homicide charge upgraded to first degree,2017-10-19T22:45:00Z,"October 19, 2017 — Carmacks, Yukon",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/bashaw-rcmp-officer-involved-shooting,Bashaw RCMP – Officer involved shooting,2017-10-19T20:30:00Z,"October 19, 2017 — Bashaw, Alberta",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/163-grams-crack-cocaine-63-grams-marihuana-handgun-seized-traffic-stop-arrested,"163 grams of crack cocaine, 63 grams of marihuana, handgun seized in traffic stop – one arrested",2017-10-19T20:00:00Z,"October 19, 2017 — Beauval, Saskatchewan",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/fatal-collision-alaska-highway-rancheria,Fatal Collision on Alaska Highway near Rancheria,2017-10-19T19:45:00Z,"October 19, 2017 — Watson Lake, Yukon",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/gleichen-rcmp-officer-involved-shooting,Gleichen RCMP - Officer involved shooting,2017-10-19T18:30:00Z,"October 19, 2017 — Gleichen, Alberta",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/renovations-underway-arichat-rcmp-detachment,Renovations underway at Arichat RCMP Detachment,2017-10-19T17:30:00Z,"October 19, 2017 — Arichat, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-scene-tractor-trailer-collision,RCMP on scene of tractor trailer collision,2017-10-19T17:00:00Z,"October 19, 2017 — Malay Falls , Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/cheticamp-rcmp-request-public-assistance-locating-missing-man,Located: Chéticamp RCMP request public assistance with locating missing man,2017-10-19T16:45:00Z,"October 19, 2017 — Chéticamp, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/stolen-bell-located-and-returned-st-lukes-anglican-church,Stolen bell located and returned to St. Luke's Anglican Church,2017-10-19T15:15:00Z,"October 19, 2017 — Lewisporte, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/police-arrest-man-search-properties,Police arrest man following search of properties,2017-10-19T14:45:00Z,"October 19, 2017 — Collingwood, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/driver-fails-slow-while-passing-an-emergency-vehicle,Driver fails to slow down while passing an emergency vehicle,2017-10-19T14:30:00Z,"October 19, 2017 — Ottawa, Ontario NCR",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-requests-public-assistance-solve-break-and-enter,RCMP requests public assistance to solve break and enter,2017-10-19T12:15:00Z,"October 19, 2017 — Brookfield, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/operation-impact-2017-0,Operation Impact 2017,2017-10-18T23:00:00Z,"October 18, 2017 — Whitehorse, Yukon",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/man-charged-connection-break-enter-and-thefts,"Man charged in connection with break, enter and thefts",2017-10-18T19:15:00Z,"October 18, 2017 — Tracadie, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-is-reminding-motorists-think-accelerating,RCMP is reminding motorists to think before accelerating,2017-10-18T19:00:00Z,"October 18, 2017 — Dartmouth, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-requests-public-assistance-locate-stolen-power-tools,RCMP requests public assistance to locate stolen power tools,2017-10-18T18:30:00Z,"October 18, 2017 — Masstown, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/saint-john-man-found-guilty-accessing-child-pornography,Saint John man found guilty of accessing child pornography,2017-10-18T18:00:00Z,"October 18, 2017 — Saint John, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/man-charged-connection-home-invasion-and-sexual-assault,Man charged in connection with home invasion and sexual assault,2017-10-18T16:45:00Z,"October 18, 2017 — Moncton, New Brunswick",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-requests-public-assistance-locate-stolen-flat-deck-trailer-and-scissor-lift,RCMP requests public assistance to locate stolen flat deck trailer and scissor lift,2017-10-18T15:15:00Z,"October 18, 2017 — Truro Heights, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/operation-northern-spotlight-vi,Operation Northern Spotlight VI - Police arrest 14 in nationwide human trafficking investigation,2017-10-18T14:15:00Z,"October 18, 2017 — Ottawa, Ontario National",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/update-missing-man-clarenville-located,Update: Missing man from Clarenville located,2017-10-17T18:15:00Z,"October 17, 2017 — Clarenville, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/lewisporte-rcmp-investigate-theft-anglican-church-cemetery,Lewisporte RCMP investigate theft from Anglican Church Cemetery,2017-10-17T15:45:00Z,"October 17, 2017 — Lewisporte,, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/halifax-district-rcmp-investigate-fatal-motor-vehicle-collision,Halifax District RCMP investigate fatal motor vehicle collision,2017-10-17T14:00:00Z,"October 17, 2017 — Goffs, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/nineteen-thefts-vehicles-october-1-halifax-district-rcmp-area,Nineteen thefts from vehicles since October 1 in Halifax District RCMP area,2017-10-17T12:15:00Z,"October 17, 2017 — Dartmouth, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/clarenville-rcmp-request-publics-assistance-locating-missing-man,Clarenville RCMP request public's assistance in locating missing man,2017-10-17T00:15:00Z,"October 16, 2017 — Clarenville, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/walk-smart-drive-smart,"Walk smart, drive smart",2017-10-16T19:15:00Z,"October 16, 2017 — Edmonton, Alberta",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/nearly-500-traffic-warnings-issued-thanksgiving-long-weekend,Nearly 500 traffic warnings issued over Thanksgiving long weekend,2017-10-16T18:15:00Z,"October 16, 2017 — Saskatchewan, Saskatchewan",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/pedestrian-suffers-serious-injuries-two-vehicle-collision,Pedestrian suffers serious injuries following two-vehicle collision,2017-10-16T18:00:00Z,"October 16, 2017 — Mill Cove, Lunenburg County, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/rcmp-investigating-two-fires-and-an-assault-bay-st-george-area,RCMP investigating two fires and an assault in Bay St. George area,2017-10-16T17:45:00Z,"October 16, 2017 — Stephenville, Newfoundland and Labrador",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/three-people-arrested-50000000-damage-done,"Three people arrested after $500,000.00 damage done",2017-10-16T17:30:00Z,"October 16, 2017 — Greenfield, Colchester County, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/public-assistance-requested-cigarettes-stolen-service-station,Public assistance requested: cigarettes stolen from service station,2017-10-16T17:00:00Z,"October 16, 2017 — Lyons Brook, Pictou County, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
https://www.rcmp-grc.gc.ca/en/news/2017/woman-arrested-arson-suspicious-house-fire,Woman arrested for arson following suspicious house fire,2017-10-16T16:45:00Z,"October 16, 2017 — Branch LaHave, Lunenburg County, Nova Scotia",https://www.rcmp-grc.gc.ca/en/news?page=229
